nombre,precio,url,tienda,fecha_actualizacion,precio_num,cant_std,unit_std,precio_unitario,categoria_limpia,posible_error_precio
Media crema Media crema 190 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-media-crema-190-g/00750105929728?from=/search,Bodega Aurrera,2026-04-24T22:47:27.084Z,15.0,0.19,kg,78.94736842105263,Otros / Sin Clasificar,False
Media Crema Nestlé Lata de 225 g,$22.50,https://despensa.bodegaaurrera.com.mx/ip/media-crema-nestle-lata-de-225-g/00750100160042?from=/search,Bodega Aurrera,2026-04-24T22:47:27.084Z,22.5,0.225,kg,100.0,Otros / Sin Clasificar,False
Leche en polvo Alpura deslactosada 150 g,$31.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-deslactosada-150-g/00750105591469?from=/search,Bodega Aurrera,2026-04-24T22:47:27.084Z,31.0,0.15,kg,206.66666666666669,Lacteos,False
Leche Lala UHT deslactosada light 6 pack 1 l c/u,$173.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-deslactosada-light-6-pack-1-l-c-u/00750102056600?from=/search,Bodega Aurrera,2026-04-24T22:47:27.084Z,173.0,1.0,L,173.0,Lacteos,False
Sustituto de crema Aurrera en polvo para café 226 g,$35.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-226-g/00750179163599?from=/search,Bodega Aurrera,2026-04-24T22:47:27.084Z,35.0,0.226,kg,154.86725663716814,Otros / Sin Clasificar,False
Leche Saborizada Lala Yomi Chocolate 960 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-saborizada-lala-yomi-chocolate-960-ml/00750102056699?from=/search,Bodega Aurrera,2026-04-24T22:47:27.084Z,35.0,0.96,L,36.458333333333336,Lacteos,False
Yoghurt griego Oikos natural 900 g,$79.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-griego-oikos-natural-900-g/00750103239844?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,79.0,0.9,kg,87.77777777777777,Lacteos,False
Café Alpura Lechero de 315 ml,$22.50,https://despensa.bodegaaurrera.com.mx/ip/cafe-alpura-lechero-de-315-ml/00750105591518?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,22.5,0.315,L,71.42857142857143,Lacteos,False
Media crema Lala entera 480 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-lala-entera-480-ml/00750102056404?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,35.0,0.48,L,72.91666666666667,Otros / Sin Clasificar,False
Leche Saborizada Lala Yomi Chocolate 180 ml,$11.00,https://despensa.bodegaaurrera.com.mx/ip/leche-saborizada-lala-yomi-chocolate-180-ml/00750102057085?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,11.0,0.18,L,61.111111111111114,Lacteos,False
Leche Saborizada Lala Yomi Vainilla 180 ml,$11.00,https://despensa.bodegaaurrera.com.mx/ip/leche-saborizada-lala-yomi-vainilla-180-ml/00750102057087?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,11.0,0.18,L,61.111111111111114,Lacteos,False
Yoghurt griego Oikos natural sin azúcar añadida 670 g,$65.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-griego-oikos-natural-sin-azucar-anadida-670-g/00750644310601?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,65.0,0.67,kg,97.01492537313432,Lacteos,False
Yoghurt Oikos estilo griego con fresa 4 pzas de 150 g c/u,$75.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-oikos-estilo-griego-con-fresa-4-pzas-de-150-g-c-u/00750103239765?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,75.0,4.0,pzas,18.75,Lacteos,False
Yoghurt griego Oikos con fresa 900 g,$85.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-griego-oikos-con-fresa-900-g/00750644310202?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,85.0,0.9,kg,94.44444444444444,Lacteos,False
Alimento para niños Nidal infantil 1.5 kg,$205.00,https://despensa.bodegaaurrera.com.mx/ip/alimento-para-ninos-nidal-infantil-1-5-kg/00750647510553?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,205.0,1.5,kg,136.66666666666666,Otros / Sin Clasificar,False
Alimento para niños Nido Kinder deslactosado 1 a 3 años 360 g,$87.00,https://despensa.bodegaaurrera.com.mx/ip/alimento-para-ninos-nido-kinder-deslactosado-1-a-3-anos-360-g/00750100091174?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,87.0,0.36,kg,241.66666666666669,Otros / Sin Clasificar,False
Bebida Soyalac en polvo sabor natural 500 g,$97.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-soyalac-en-polvo-sabor-natural-500-g/00750300627119?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,97.0,0.5,kg,194.0,Otros / Sin Clasificar,False
Cremador para café Coffee Mate en polvo 400 g,$72.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-400-g/00750105861921?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,72.0,0.4,kg,180.0,Otros / Sin Clasificar,False
Cremador para café Coffee Mate líquido sabor avellana 680 ml,$62.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-liquido-sabor-avellana-680-ml/00750647511297?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,62.0,0.68,L,91.17647058823529,Otros / Sin Clasificar,False
Cremador para café Coffee Mate líquido sabor vainilla 680 ml,$62.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-liquido-sabor-vainilla-680-ml/00750647510882?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,62.0,0.68,L,91.17647058823529,Otros / Sin Clasificar,False
Cremador para café Coffee Mate en polvo sabor avellana 400 g,$66.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-sabor-avellana-400-g/00750105864530?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,66.0,0.4,kg,165.0,Otros / Sin Clasificar,False
Cremador para café Coffee Mate en polvo sabor vainilla 400 g,$66.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-sabor-vainilla-400-g/00750105864529?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,66.0,0.4,kg,165.0,Otros / Sin Clasificar,False
Alimento lácteo fermentado Activia frutas ciruela pasa 900 g,$67.00,https://despensa.bodegaaurrera.com.mx/ip/alimento-lacteo-fermentado-activia-frutas-ciruela-pasa-900-g/00750103239833?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,67.0,0.9,kg,74.44444444444444,Otros / Sin Clasificar,False
Bebida instantánea Soyalac sabor capuchino 500 g,$90.50,https://despensa.bodegaaurrera.com.mx/ip/bebida-instantanea-soyalac-sabor-capuchino-500-g/00750300627120?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,90.5,0.5,kg,181.0,Otros / Sin Clasificar,False
Yoghurt Danmix con M&M's sabor vainilla 140 g,$29.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-danmix-con-m-m-s-sabor-vainilla-140-g/00750644310426?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,29.0,0.14,kg,207.1428571428571,Lacteos,False
Media crema Alpura pouch 125 ml,$10.50,https://despensa.bodegaaurrera.com.mx/ip/media-crema-alpura-pouch-125-ml/00750105591160?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,10.5,0.125,L,84.0,Otros / Sin Clasificar,False
Leche en polvo Alpura clásica 150 g,$34.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-clasica-150-g/00750105591467?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,34.0,0.15,kg,226.66666666666669,Lacteos,False
Sustituto de crema Aurrera en polvo para café 400 g,$51.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-400-g/00750179160897?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,51.0,0.4,kg,127.5,Otros / Sin Clasificar,False
Bebida vegetal Silk sabor almendra con chocolate 946 ml,$45.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-vegetal-silk-sabor-almendra-con-chocolate-946-ml/00750103239923?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,45.0,0.946,L,47.56871035940804,Otros / Sin Clasificar,False
Bebida vegetal Silk sabor almendra con vainilla sin azúcar 946 ml,$45.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-vegetal-silk-sabor-almendra-con-vainilla-sin-azucar-946-ml/00002529300293?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,45.0,0.946,L,47.56871035940804,Otros / Sin Clasificar,False
Imitación de media crema Nutri 250 ml,$15.00,https://despensa.bodegaaurrera.com.mx/ip/imitacion-de-media-crema-nutri-250-ml/00750102056406?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,15.0,0.25,L,60.0,Otros / Sin Clasificar,False
Bebida vegetal Silk sabor almendra 946 ml,$45.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-vegetal-silk-sabor-almendra-946-ml/00002529300266?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,45.0,0.946,L,47.56871035940804,Otros / Sin Clasificar,False
Leche Alpura Semi 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-semi-1-l/00750105590004?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,30.0,1.0,L,30.0,Lacteos,False
Cremador para café Coffee Mate en polvo 1.2 kg,$149.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-1-2-kg/00750647510354?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,149.0,1.2,kg,124.16666666666667,Otros / Sin Clasificar,False
Cremador para café Coffee Mate en polvo 640 g,$104.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-640-g/00750105862215?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,104.0,0.64,kg,162.5,Otros / Sin Clasificar,False
Producto lácteo Nido Forticrece deslactosado 460 g,$105.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nido-forticrece-deslactosado-460-g/00750105863817?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,105.0,0.46,kg,228.26086956521738,Otros / Sin Clasificar,False
Bebida vegetal Silk sabor almendra sin azúcar 946 ml,$45.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-vegetal-silk-sabor-almendra-sin-azucar-946-ml/00002529300292?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,45.0,0.946,L,47.56871035940804,Otros / Sin Clasificar,False
Yoghurt Danone mix sabor manzana con cereal frutiaros 140 g,$7.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-danone-mix-sabor-manzana-con-cereal-frutiaros-140-g/00750103239523?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,7.0,0.14,kg,49.99999999999999,Lacteos,False
Yoghurt Danone mix sabor fresa con cereal de chocolate 142 g,$7.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-danone-mix-sabor-fresa-con-cereal-de-chocolate-142-g/00750103233201?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,7.0,0.142,kg,49.29577464788733,Lacteos,False
Cremador para café Coffee Mate líquido sabor canela 530 g,$46.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-liquido-sabor-canela-530-g/00750105864216?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,46.0,0.53,kg,86.79245283018868,Otros / Sin Clasificar,False
Producto lácteo Nestlé Nutri Rindes en polvo 120 g,$20.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nestle-nutri-rindes-en-polvo-120-g/00750105929519?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,20.0,0.12,kg,166.66666666666669,Otros / Sin Clasificar,False
Cremador para café Coffee Mate líquido sabor avellana 530 g,$46.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-liquido-sabor-avellana-530-g/00750105864214?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,46.0,0.53,kg,86.79245283018868,Otros / Sin Clasificar,False
Cremador para café Coffee Mate líquido Carlos V 530 g,$52.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-liquido-carlos-v-530-g/00750105865521?from=/search,Bodega Aurrera,2026-04-24T22:47:27.085Z,52.0,0.53,kg,98.11320754716981,Otros / Sin Clasificar,False
Leche Saborizada Lala Yomi Fresa 180 ml,$11.00,https://despensa.bodegaaurrera.com.mx/ip/leche-saborizada-lala-yomi-fresa-180-ml/00750102057086?from=/search,Bodega Aurrera,2026-04-24T22:47:27.086Z,11.0,0.18,L,61.111111111111114,Lacteos,False
Leche Lala fresca deslactosada y semidescremada 6 pack 1 l c/u,$173.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-fresca-deslactosada-y-semidescremada-6-pack-1-l-c-u/00750102056599?from=/search,Bodega Aurrera,2026-04-24T22:48:57.440Z,173.0,1.0,L,173.0,Lacteos,False
Leche Alpura deslactosada caja con 6 pzas de 1 l c/u,$172.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-caja-con-6-pzas-de-1-l-c-u/00750105591287?from=/search,Bodega Aurrera,2026-04-24T22:48:57.440Z,172.0,6.0,pzas,28.666666666666668,Lacteos,False
Producto lácteo combinado Aurrera deslactosado 1.5 l,$25.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-aurrera-deslactosado-1-5-l/00750179161253?from=/search,Bodega Aurrera,2026-04-24T22:48:57.440Z,25.0,1.5,L,16.666666666666668,Otros / Sin Clasificar,False
Leche Santa Clara deslactosada caja con 6 pzas 1 l c/u,$180.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-caja-con-6-pzas-1-l-c-u/00750105536751?from=/search,Bodega Aurrera,2026-04-24T22:48:57.440Z,180.0,6.0,pzas,30.0,Lacteos,False
Leche Alpura deslactosada 1.5 l,$45.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-1-5-l/00750105591027?from=/search,Bodega Aurrera,2026-04-24T22:48:57.440Z,45.0,1.5,L,30.0,Lacteos,False
Leche Santa Clara deslactosada 1 l,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-1-l/00750129560015?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,35.0,1.0,L,35.0,Lacteos,False
Leche Alpura deslactosada light caja con 6 pzas de 1 l c/u,$172.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-light-caja-con-6-pzas-de-1-l-c-u/00750105591355?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,172.0,6.0,pzas,28.666666666666668,Lacteos,False
Leche Santa Clara deslactosada 1.5 l,$55.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-1-5-l/00750105537544?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,55.0,1.5,L,36.666666666666664,Lacteos,False
Leche Alpura deslactosada 1 l,$32.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-1-l/00750105590142?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,32.0,1.0,L,32.0,Lacteos,False
Leche Great Value deslactosada 1 l,$20.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-deslactosada-1-l/00750649501421?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,20.0,1.0,L,20.0,Lacteos,False
Leche Santa Clara deslactosada light caja con 6 pzas 1 l c/u,$180.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-light-caja-con-6-pzas-1-l-c-u/00750105537150?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,180.0,6.0,pzas,30.0,Lacteos,False
Producto lácteo Carnation clavel deslactosado 360 g,$26.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-carnation-clavel-deslactosado-360-g/00750100091336?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,26.0,0.36,kg,72.22222222222223,Otros / Sin Clasificar,False
Leche Lala UHT deslactosada y semidescremada reducida en grasa 1 l,$32.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-deslactosada-y-semidescremada-reducida-en-grasa-1-l/00750102056591?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,32.0,1.0,L,32.0,Lacteos,False
Leche Alpura deslactosada light 1.5 l,$42.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-light-1-5-l/00750105591341?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,42.0,1.5,L,28.0,Lacteos,False
Leche en polvo Alpura deslactosada 460 g,$79.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-deslactosada-460-g/00750105591176?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,79.0,0.46,kg,171.7391304347826,Lacteos,False
Leche Santa Clara deslactosada light de 1 l,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-light-de-1-l/00750105534900?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,35.0,1.0,L,35.0,Lacteos,False
Leche Alpura deslactosada light 1 l,$32.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-light-1-l/00750105590414?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,32.0,1.0,L,32.0,Lacteos,False
Leche Alpura Deslactosada 0% grasa 1.5 L,$45.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-0-grasa-1-5-l/00750105591863?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,45.0,1.5,L,30.0,Lacteos,False
Leche Alpura Deslactosada 0% grasa 6 pack 1 L c/u,$172.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-0-grasa-6-pack-1-l-c-u/00750105591864?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,172.0,1.0,L,172.0,Lacteos,False
Leche Alpura Selecta deslactosada 1 l,$36.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-deslactosada-1-l/00750105590919?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,36.0,1.0,L,36.0,Lacteos,False
Leche Alpura deslactosada 200 ml,$9.50,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-200-ml/00750105591513?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,9.5,0.2,L,47.5,Lacteos,False
Leche San Marcos delactosada Light 6 pzas de 1 l c/u,$160.00,https://despensa.bodegaaurrera.com.mx/ip/leche-san-marcos-delactosada-light-6-pzas-de-1-l-c-u/00750115840018?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,160.0,6.0,pzas,26.666666666666668,Lacteos,False
Alimento en polvo Carnation clavel deslactosado 460 g,$59.00,https://despensa.bodegaaurrera.com.mx/ip/alimento-en-polvo-carnation-clavel-deslactosado-460-g/00750105862668?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,59.0,0.46,kg,128.26086956521738,Otros / Sin Clasificar,False
Media crema Media crema deslactosada 190 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-media-crema-deslactosada-190-g/00750105861554?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,15.0,0.19,kg,78.94736842105263,Otros / Sin Clasificar,False
Producto lácteo Nido Forticrece deslactosado 1.6 kg,$257.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nido-forticrece-deslactosado-1-6-kg/00750105924225?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,257.0,1.6,kg,160.625,Otros / Sin Clasificar,False
Producto lácteo combinado Aurrera deslactosado 1 l,$20.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-aurrera-deslactosado-1-l/00750179166798?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,20.0,1.0,L,20.0,Otros / Sin Clasificar,False
Alimento para niños Nido Kinder deslactosado 1 a 3 años 1.5 kg,$354.00,https://despensa.bodegaaurrera.com.mx/ip/alimento-para-ninos-nido-kinder-deslactosado-1-a-3-anos-1-5-kg/00750105862611?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,354.0,1.5,kg,236.0,Otros / Sin Clasificar,True
Leche Tamariz deslactosada 1 l,$26.00,https://despensa.bodegaaurrera.com.mx/ip/leche-tamariz-deslactosada-1-l/00060449870173?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,26.0,1.0,L,26.0,Lacteos,False
Sustituto de crema Aurrera en polvo para café 160 g,$30.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-160-g/00750179160896?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,30.0,0.16,kg,187.5,Otros / Sin Clasificar,False
Producto lácteo Nutririndes 1.7 kg,$175.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nutririndes-1-7-kg/00750105862342?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,175.0,1.7,kg,102.94117647058823,Otros / Sin Clasificar,False
Media crema Alpura 250 ml,$17.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-alpura-250-ml/00750105590528?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,17.0,0.25,L,68.0,Otros / Sin Clasificar,False
Producto lácteo Nutririndes en polvo 460 g,$64.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nutririndes-en-polvo-460-g/00750105861142?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,64.0,0.46,kg,139.1304347826087,Otros / Sin Clasificar,False
Leche Alpura Pro deslactosada sabor cacao de 315 ml,$23.50,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-pro-deslactosada-sabor-cacao-de-315-ml/00750105591530?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,23.5,0.315,L,74.60317460317461,Lacteos,False
Leche Alpura Selecta deslactosada sabor brownie 315 ml,$20.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-deslactosada-sabor-brownie-315-ml/00750105591471?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,20.0,0.315,L,63.492063492063494,Lacteos,False
Leche Lala UHT light 6 pack 1 l c/u,$170.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-light-6-pack-1-l-c-u/00750102056597?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,170.0,1.0,L,170.0,Lacteos,False
Leche fresca Lala fresca entera 3.78 l,$89.00,https://despensa.bodegaaurrera.com.mx/ip/leche-fresca-lala-fresca-entera-3-78-l/00750102050008?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,89.0,3.78,L,23.544973544973548,Lacteos,False
Leche Lala UHT semidescremada 6 pack 1 l c/u,$170.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-semidescremada-6-pack-1-l-c-u/00750102056598?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,170.0,1.0,L,170.0,Lacteos,False
Media crema Lala 250 ml,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-lala-250-ml/00750102051529?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,15.0,0.25,L,60.0,Otros / Sin Clasificar,False
Media crema Media crema 190 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-media-crema-190-g/00750105929728?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,15.0,0.19,kg,78.94736842105263,Otros / Sin Clasificar,False
Leche en polvo Alpura deslactosada 150 g,$31.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-deslactosada-150-g/00750105591469?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,31.0,0.15,kg,206.66666666666669,Lacteos,False
Leche Lala UHT deslactosada light 6 pack 1 l c/u,$173.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-deslactosada-light-6-pack-1-l-c-u/00750102056600?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,173.0,1.0,L,173.0,Lacteos,False
Sustituto de crema Aurrera en polvo para café 226 g,$35.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-226-g/00750179163599?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,35.0,0.226,kg,154.86725663716814,Otros / Sin Clasificar,False
Media crema Lala entera 480 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-lala-entera-480-ml/00750102056404?from=/search,Bodega Aurrera,2026-04-24T22:48:57.441Z,35.0,0.48,L,72.91666666666667,Otros / Sin Clasificar,False
Bebida Lala Vita Avena Sin Azúcar 960 ml,$40.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-lala-vita-avena-sin-azucar-960-ml/00750102056579?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,40.0,0.96,L,41.66666666666667,Otros / Sin Clasificar,False
Yoghurt Danone frutas selectas con trozos de manzana 900 g,$50.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-danone-frutas-selectas-con-trozos-de-manzana-900-g/00750644310473?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,50.0,0.9,kg,55.55555555555556,Lacteos,False
Yoghurt bebible Danone fresa y moras 220 g,$14.50,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-bebible-danone-fresa-y-moras-220-g/00750103239851?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,14.5,0.22,kg,65.9090909090909,Lacteos,False
Yoghurt bebible Danone fresa 220 g,$9.00,https://despensa.bodegaaurrera.com.mx/ip/yoghurt-bebible-danone-fresa-220-g/00750103239857?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,9.0,0.22,kg,40.90909090909091,Lacteos,False
Cremador para café Coffee Mate en polvo 160 g,$39.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-160-g/00750105861922?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,39.0,0.16,kg,243.75,Otros / Sin Clasificar,False
Bebida Lala Vita Coco sin azúcar 960 ml,$36.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-lala-vita-coco-sin-azucar-960-ml/00750102056578?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,36.0,0.96,L,37.5,Otros / Sin Clasificar,False
Bebida Lala Vita Almendra sin azúcar 960 ml,$36.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-lala-vita-almendra-sin-azucar-960-ml/00750102056577?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,36.0,0.96,L,37.5,Otros / Sin Clasificar,False
Leche Tamariz deslactosada 1.5 l,$38.00,https://despensa.bodegaaurrera.com.mx/ip/leche-tamariz-deslactosada-1-5-l/00060449870250?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,38.0,1.5,L,25.333333333333332,Lacteos,False
Leche Café con Lala deslactosada 960 ml,$42.00,https://despensa.bodegaaurrera.com.mx/ip/leche-cafe-con-lala-deslactosada-960-ml/00750102056513?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,42.0,0.96,L,43.75,Lacteos,False
